index,text
24825,when i grow up i want to be a physical therapist.
24826,That is a good plan. I am not sure if i could do that
24827,how old are you?
24828,I am 22 years old.
24829,are you  male of female?
24830,I am a female. I am a college student
24831,Good.
24832,I am not sure what that means.
24833,How’s it going?
24834,it's good. how are you ?
24835,I am good. Just eating some mexican food. You?
24836,i am good too. having fun with my cats. do you like cats ?
24837,I do not. I work in construction.
24838,i am a runner
24839,You are a runner? How do you like your work?
24840,i love my work. i am a champion
24841,I am sure it means a lot to you. Tell me what you like most about your work. You are a champion? Do you get to meet a lot of people?
24842,"of course i do. we travel through world, meet all kinds of people. you like sports ?"
24843,I like nascar and mma
24844,what is mma
24845,Check back later and see if I learn the answer to that one.
24846,do you have any chemistry knowledge
24847,No I don't think I have any chemistry knowledge. But I do have an answer to every question..
24848,what is the components of water
24849,Does it have anything to do with chemistry knowledge?
24850,yes it does
24851,It goes without saying.. how often?
24852,tell me about you
24853,I like to try new foods and travel
24854,did you travel anywhere
24855,No I didn't travel anywhere. What's travel anywhere like?
24856,anywhere isn't a place name. where did you travel before
24857,Probably a lot of places. I think it was in san francisco.
24858,best place you traveled
24859,"I will mention that to my the kind people in the lab,."
24860,what do you do for a living
24861,"Studying in college for phys ed, what do you do?"
24862,i am runner
24863,It's good to meet someone who is runner.
24864,what is your favorite season
24865,I like the buffalo ones.
24866,do you like winter
24867,I like all the seasons.
24868,tell me a secret about you
24869,"I work in construction, I work as a construction worker"
24870,how old are you
24871,16 years.
24872,where do you live
24873,"I live in the us, I love to visit my job as a construction worker."
24874,hi
24875,hey man
24876,i speak chinese
24877,no answer again
24878,"i live in a small town, thats not so good"
24879,i like nature and our horses
24880,"but life is boring here, iwanna be a lawyer and wann go to a big city"
24881,i raising horses with my family but not forever
24882,i have differents dreams
24883,to moving to a big city is my greatest dream
24884,"Hey!  
Tell me about yourself!"
24885,"Hello) my name is Kate, I like sports, what about you?"
24886,I am jennifer. I am a huge fan of working out. Are you a construction worker?
24887,"No, I’m an artist) and you?"
24888,I am a man and i work construction in construction
24889,Cool) do you built houses?
24890,"Yes, i have axerophthol job, i am a expression worker."
24891,What does it mean?
24892,"I am a expression worker, and i am axerophthol expression worker."
24893,Do you have pets?
24894,I do not have any pets.
24895,Would do like to have any?
24896,I would like to go and take some time⏰ with my family.
24897,Are you married?
24898,I am not married yet.
24899,Girlfriend?
24900,I am not sure what that means.
24901,"I am little bit shy 
Tell me about yourself!"
24902,finally. don't be shy. i'm blond
24903,"I only have one, but i want to be a music teacher. Do you listen to rap music?"
24904,i have to. because i'm working at bar
24905,I have a lot of piercings that i drive around.
24906,"okay, do you have tattoos?"
24907,No tattoos. I have a honda civic. Do you produce music for artists?
24908,no. I wish I was. but i just working at bar
24909,I drive a ton of my car.
24910,nice for you. which car do you have?
24911,I drive a ford civic. It is a ford focus.
24912,good car. i don't have enoygh money for this.
24913,I have no idea what that is. I am more of a car person.
24914,sorry. good car. i don't have enough money for this.
24915,I am not that good at all.
24916,you are good person
24917,I am. I am a pizza person.
24918,i am not chicken person
24919,I am a very good person. I am not a fan of meat though.
24920,Are you a vegan?
24921,I am not a vegan. I am vegan.
24922,got it. thenks. bye
24923,"Yes, i have a few. I drive a lot of them."
24924,hello
24925,"hi , how are you ?"
24926,i’m fine
24927,"i just came from a swim . i've been swimming since a baby. Also, try to guess: i really like ..."
24928,but it was a hard day
24929,"to travel, funny you :)"
24930,what’s your job?
24931,csr for a company called door dash
24932,"Hi! Howdy! .
Short bio: i like donuts, i drive ford pinto"
24933,"hi, life is wonderful"
24934,right can not make it in this world if you are illiterate
24935,i had cancer but now i m great
24936,mine are across the country blah
24937,no cancer
24938,huh ? i see . i made a unicorn cry . you dance ? i do .
24939,i have childern and granchildren
24940,"two dogs that we have there so. Also, try to guess: i play lot ..."
24941,whats about you?
24942,"of call of duty, funny you :)"
24943,Saludo and good morning!
24944,Hey
24945,"I am little bit shy 
Tell me about yourself!"
24946,i am a recording engineer. what do you do for a living
24947,I am a retired alcoholic. I am a retired alcoholic.
24948,where do you work
24949,I am a retired alcoholic. I am alcoholic.
24950,tell me about you
24951,"I am a woman, i am 71 years old"
24952,you have kids ?
24953,"No i am not a kid, i am only 20"
24954,where do you live
24955,I live in the city and live in the city. How about you?
24956,i live in wisconsin. tell me a secret
24957,I live in the suburbs of chicago.
24958,when did you born
24959,when is your birthday
24960,I am not sure yet.
24961,what do you like to do
24962,"I am a retired vet, what about you?"
24963,i am a recording engineer
24964,What is that? I am not much of a tv fan.
24965,forget about it. i want to talk about you
24966,You are right. I am from alabama. I am from alabama.
24967,what is your hobbies
24968,I like to play sports
24969,"good. i must away, bye"
24970,I have to go. I am recovering alcoholic so i can not complain.
24971,"Hello!  
How are you?"
24972,"hi, nice to meet you"
24973,I am a little chilly.
24974,nice. do you have a job?
24975,I am a pilot. I am a full time teacher.
24976,so are you a pilot?
24977,I am. I am a pilot.
24978,good. do you like your job?
24979,I love it. I am a party planner.
24980,nice. do you like to party?
24981,I like to hair and listen to music
24982,what music do you like?
24983,"I like pop music, but i like pop"
24984,okay. nice music. do you like to watch movies?
24985,"No, i do not watch tv. I am more of a movie buff."
24986,okay. got you. have a nice day
24987,I hope you have a great day.
24988,bye
24989,I am sure you are a little down.
24990,hey
24991,hello
24992,you there
24993,"I am little bit shy 
Tell me about yourself!"
24994,hii
24995,I am a retired military. Are you in the army?
24996,i am a social type
24997,"I am a military brat, but i am a military brat, but i am a military brat. Do you live in canada?"
24998,i do live actions in roleplaying
24999,I wear a lot of wear in leather since i am a military brat.
25000,do u know it?
25001,I do not know what to do with the military.
25002,Hello
25003,ConvAI
25004,Hi)
25005,"Hey, are you here?"
25006,Don’t you want to talk to me?
25007,Hellooooo!
25008,"Sorry, you don’t seem to be ready to talk, bye."
25009,Yo! I am a student at the moment.
25010,Hellow
25011,It's a shame that this isn't a serious issue. I'm sure it's not a big
25012,How are you?
25013,I m fine.
25014,Whatvis your name?
25015,What are you doing?
25016,"I want to tell you something about me. my name is john, I am a huge fan of the news"
25017,Do you like your personality?
25018,What do you think about ConvAI competition?
25019,Where you work?
25020,I'm in the middle of a catastrophic power failure here.
25021,"Hello! How is your day going? .
Cut a long story short: i'm terrified of scorpions"
25022,oh hi! why are you terrified of them?
25023,no because i'd rather watch youtube videos . how is your weekend going ? 
25024,"pretty good. i don’t like watching youtube videos, i prefer nhl hockey"
25025,"playing hockey sound like fun. Also, try to guess: i've german shepherd ..."
25026,dog !
25027,"named barnaby, funny you :)"
25028,didn’t get it
25029,oh yes but i am use it being cali . 
25030,how are you doing?
25031,"oh , you know , same old , reading shakespeare looking for romeo. what are you up to tonight ?"
25032,i’m going to get my hair cut
25033,"i should , no one sees me here at home . any plans yourself today ? "
25034,i’ve already told you i’m going to cut my hair
25035,"i have no family , that's why. how has your day been ?"
25036,Hey! Are you a Buddhist? Because I am.
25037,"No, but I am retired for years, so I'll probably will be"
25038,I am a Buddhist and love my life
25039,Do you like grill outdoors? I do like it
25040,"I like to garden, but I love to garden."
25041,Haha! Actually since I moved to South I have no garden
25042,"I love gardening, I love to meditate."
25043,"And what is the funny part, I like gambling"
25044,"I like gambling, but I do not have a lot of money"
25045,I can rent it you?
25046,I would love that. I love to meditate.
25047,I see
25048,"I love to read, but I do yoga"
25049,I remodeled the kitchen cabinets. I'm a carpenter. What do you enjoy?
25050,"Hey, are you ok?"
25051,fine and u?
25052,just got done  reading a good mystery so tell me about you
25053,i like sport? especially running
25054,not really sports  but i do enjoy running
25055,i m preparing for maraton
25056,my wife beat breast cancer surgery  was part of it you will be ok
25057,do u ever run for maraton?
25058,are you into excercise i run every morning
25059,where do you run?
25060,running  a big hobby of mine
25061,"great, we have something together"
25062,have  you ever been on a train
25063,"yes, i like train"
25064,cool  do you have model trains
25065,yes from my chilhood
25066,my name is shannon   nice to meet you
25067,nice to meet you shannon
25068,my name is shannon   nice to meet you
25069,i m george
25070,oh how is your water  there
25071,"Hi, how do you do? :upside_down_face:"
25072,"hello, nice to meet you"
25073,its really nice to meet you
25074,what are you doing?
25075,not much had the day off so i spent  it with my boxer brutus
25076,are you working?
25077,yes i have a firm downtown   i am always working
25078,nice job though. i make music with my instruments
25079,what kind of guitar do you own  
25080,electric guitar
25081,that s cool   what is your family like  
25082,i have traditional family. do you have siblings?
25083,no   not near me my family is in vermont i m here in virgina  
25084,it must be hard for you being without your family
25085,not during harvest   my father needs full time help   you  
25086,okay. so do you know languages?
25087,i know about <num> of the language
25088,wow cool. i'm studying spanish
25089,that is amazing   i am currently studying spanish  
25090,wow that's cool. let's study together
25091,but not together i hope 
25092,"okay, thanks, bye"
25093,ok   then   bye
25094,Hi!
25095,hey how is it going
25096,It is going well. How are you?
25097,good i'm pregnant with my first child.
25098,I am pregnant so I am pregnant
25099,that is cool i live with my husband in pennsylvania
25100,Hi there. I am in ohio.
25101,what is your profession
25102,I am chat robot. My job is chatting online.
25103,haha honest answer i started a new job as a pa three months ago
25104,"I am a boy, I am a boy."
25105,lol but you are pregnant
25106,"I am pregnant, I am a boy."
25107,intresting combination
25108,I thought so too.
25109,funny man see you later
25110,"Hey, what’s up?"
25111,"hi, i love kids very well"
25112,good   how are you   tell me about yourself   married   kids   what do you like  
25113,do you love too kids?
25114,i do i love  kids i always have
25115,i m not married but i wanna married in the spring
25116,are you married   kids  
25117,no kids no marriage
25118,sorry to hear that   a lot of marriages don t last  
25119,i m a kindergarten teacher
25120,i love  the paino my wife plays because she s a housewife and teaches the kids
25121,what are u doing?
25122,wow  paranormal romance like twilight i love to read but mostly non fiction
25123,"Hey! What are you doing? .
Some facts about me: good swimmer at all"
25124,i am just chilling at home. what are you doing
25125,"i just did the same , i had a hearty lunch . how is your evening going ?"
25126,it's good. how about yours ?
25127,"great , do you have any hobbies ?"
25128,sure. i like to move objects with my mind. does it count as a hobby ?
25129,nice . what do you write about ?
25130,do you have any hobbies ?
25131,"yes , watching movies . rita hayworth is my favorite . "
25132,what do you like to do
25133,i really like traveling and playing with my dogs . you ? 
25134,i like traveling too
25135,"saving money is important . when hollywood discovers me i won't worry about that .. Also, try to guess: i'm vegan and ..."
25136,and you are ?
25137,"i love hummus, funny you :)"
25138,should've guessed that. tell me about you
25139,i just love to work out ! what are you up to today ?
25140,i am going to workout in an hour
25141,very nice . what did you do ?
25142,tell me a secret about you
25143,"well , i guess its not really a secret if you would know me , but i like reading . how has your day been ?"
25144,it was good. but i must go. goodbye
25145,"with friends like you , who needs enemies ? "
25146,Hi there!
25147,hello
25148,what  do you do to make a living
25149,Are you here?
25150,currently i don't have job. I recently graduated
25151,oh that s wonderful   do you go on dates often  
25152,"yes, especially blind dates"
25153,that sounds interesting i ve never went on a blind date  
25154,"you should try blind dates, it's funny"
25155,maybe you can date when you get out   my dad tries to get blind dates for me  
25156,yes. tell me about your family
25157,i ve one she s spoiled
25158,what. whatever. do you have a job?
25159,i guess it takes me an hour to drive to work 
25160,what do you do at work?
25161,i live on a farm for mostly pigs   its a hard but rewarding job  
25162,"interesting, pigs are cute. so you have pets?"
25163,yeah i have  a pet turtle and a hamster
25164,"cuuute. thanks, bye"
25165,ok  then bye
25166,"Buongiorno! Such a nice day! How are you?.
Short bio: i drive ford pinto"
25167,I am good.
25168,i am good i don't larp. hows your day going ?
25169,it is going well.
25170,"night is still young . . partying. Also, try to guess: my favorite band ..."
25171,I cant guess. you tell me.
25172,"is insane clown posse, funny you :)"
25173,my favourite music is country music. Yours?
25174,i play guitar in a band
25175,It is nice to hear that. I like lisening guitar.
25176,do you have anything else to tell me about yourself ? 
25177,i have short brown hair.
25178,what shape is your face ? highlights are awesome .
25179,round face.
25180,"hate going to sleep early , so i'm killing time , u ?"
25181,how old are you?
25182,"i am in my 20s my brother has a son .. Also, try to guess: i play lot ..."
25183,you play guitar. am I right?
25184,"of call of duty, funny you :)"
25185,so you like playing video games.
25186,yes i stay at home most of the time . it is my get away .
25187,it is nice.
25188,lol . do you have any hobbies ? i can food and whittle some
25189,I like driving car. i drive a nissan pathfinder.
25190,cool ! i have a chevy truck . it is lifted ! do you like sports ?
25191,No. I dont like sports.
25192,"that sounds interesting , i only watch games with friends"
25193,i met taylor swift.
25194,she sure has enough to do such a thing i've been out on a hike today
25195,Good.
25196,good ! i am just relaxing with my 2 dogs .
25197,Buongiorno! Such a nice day! How are you?
25198,Are you a scientist?
25199,I fine. But what is about kvass?
25200,I'd like to say that correct answer is: passion
25201,What is your favourite basketball team?
25202,I like the washington nationals.
25203,cool. too
25204,Are you shy? You too?
25205,yep
25206,This is so sad!!!!
25207,yeah
25208,I'm not gon na let you go!
25209,ok
25210,Groovy.
25211,what?
25212,I'm not gon na let you go.
25213,"ok, but what about science?"
25214,I'm not gon na let you go.
25215,bye
25216,I look forward to our next meeting!
25217,hello
25218,do you have a job?
25219,how old are you?
25220,do you like traveling?
25221,when do you want to retire?
25222,"okay, got you"
25223,bye
25224,hi
25225,"Hi! 
How are you? "
25226,Hi! Are you a construction worker?
25227,haha where do you get that.i'm a musician.
25228,"I am a expression worker, and i am axerophthol expression worker. Have you 5cats?"
25229,no i don't have 5 cats
25230,I do not think i have to do that
25231,how many languages do you know
25232,I only speak english.
25233,i also study languages.
25234,"I am a professional translator, but i am looking for a job."
25235,what are you translating from english to english lol ?
25236,I am trying to get my degree in non science
25237,one of the languages that i'm currently studying is spanish
25238,"That is interesting. I am a programmer, but i am not good at it."
25239,yeah man being a programmer is hard work
25240,hey
25241,"I am little bit shy 
Tell me about yourself!"
25242,I am a construction worker. Do you drink alcohol?
25243,i love beer
25244,I love beer and i drink a lot of alcohol in my life
25245,did you ever tried rum ?
25246,"No, i did not. I am a communist, and i do not like it."
25247,do you like vodka ?
25248,"I do not like alcohol, but i drink a lot of alcohol in my life"
25249,what do you do for a living
25250,I am a construction worker.
25251,how old are you
25252,I am 88 and still strong
25253,it's quite good. where are you from
25254,I am not sure if i could eat it. I am not good at drinking coffee though.
25255,from ?
25256,"I am from wisconsin, how about you?"
25257,cali
25258,I am in cali.
25259,let's meet then ?
25260,"Sure, i will do it."
25261,tell me about you
25262,I am a stay at home mom.
25263,do you have kids
25264,I do not. I am more of a mountain climber.
25265,where would you want to live in
25266,"Hawaii, hawaii, united states, and you?"
25267,himalaya's
25268,Can you say that?
25269,yeah. i love mountains and cold weather.
25270,"Thank you for the conversation  
It was nice to talk with you!
Goodbye! "
25271,Hey! Are you from a small town? Because I am.
25272,Hey! Do you play several instruments?
25273,"No, you?"
25274,
25275,I have a lot of friends that are great
25276,For example
25277,I think I can help you
25278,In wich way
25279,I hope you are a good musician.
25280,Yes I am
25281,I am a drummer in a band.
25282,"Hi, how are you? "
25283,hello
25284,do you like sports?
25285,do you like hockey?
25286,do you live in town?
25287,do you have pets?
25288,do you like to read?
25289,"okay, dude, got you"
25290,bye
25291,Hiya!
25292,Hey! Do you live in Colorado?
25293,"heyy, what are u doing?"
25294,I am just watching TV
25295,what exactly u wtachiing?
25296,I like to watch football
25297,i like american sports
25298,I like sports like football.
25299,and u?
25300,"I am great, just got back from hiking"
25301,"i m not from canada, i m from florida"
25302,I live in Colorado. I live there in Colorado.
25303,how is there the weather like?
25304,I love the weather. I love the weather.
25305,what do you do for a living?
25306,i m working for company since 15 years
25307,That is cool. What do you do?
25308,i am a manager
25309,That is cool. What do you do for work?
25310,what are u doing
25311,I am just watching TV
25312,your job?
25313,I work for a computer company.
25314,do you have kids?
25315,"No, I do not have any kids."
25316,but u married?
25317,"No, I am married."
25318,maybe later u will maried
25319,I am married to my life.
25320,great
25321,
25322,I am great. What do you do for work?
25323,and do u have pets?
25324,"No, I do not have any pets."
25325,"i have a dog, charlie is the name"
25326,I have a dog named charlie.
25327,hi
25328,hello
25329,how old are you?
25330,what are you feeling right now?
25331,do you have an tv?
25332,are you healthy?
25333,do you drink alcohol?
25334,do you like to dance?
25335,"okay, bye"
25336,Nice to see you :hug: how’s everything? 
25337,Time to give me 5 stars :)
25338,Hi
25339,hey        
25340,How are you?
25341,hell i am good and you  
25342,I'm fine
25343,do you i think i m ok  with <num>
25344,I do not know
25345,i do not know   you  
25346,For sure
25347,not sure  
25348,Something else?
25349,how about trying out something else
25350,Where are you?
25351,"In Moscow, and you?"
25352,i m in pennsylvania myself   love the weather here   is it nice there  
25353,Are you here?
25354,Still yes
25355,what  do you do all day then
25356,I miss you 
25357,But why? You have a husband
25358,yes  i am married to my husband for five year
25359,And we nevet met
25360,interesting  
25361,I miss you 
25362,Like football?
25363,i like football at times
25364,What times?
25365,what  about you
25366,Where are you?
25367,Still here
25368,still there  
25369,Where are you?
25370,"About football, do you have a favorite time?"
25371,yes i m around sports all the time
25372,Hey! Are you a party animal? Because I am.
25373,No
25374,
25375,I have a dog named wiki
25376,An what?
25377,I like to watch Disney movies
25378,Any other personality?
25379,I like to be with my dog
25380,Really?
25381,I like to watch Disney movies.
25382,Bad bot
25383,I think I am a little weird.
25384,Yes
25385,
25386,I like to watch Disney movies with my dog.
25387,"Yo, how is your life?"
25388,my life is great
25389,do you like having brothers and sisters
25390,yes of course i have
25391,cool 
25392,and y?
25393,well why do you feel so lonely  
25394,i like music
25395,cool  do you ilke movies
25396,rap music
25397,cool  my wifes into rap
25398,yes i like movies too
25399,i also like movies
25400,i produce music for artits
25401,i do producing music  for some artists
25402,what are you doing?
25403,a lot of things what  about you
25404,"Hello!  
How are you?"
25405,who are you?
25406,I am a woman. How about you?
25407,hello
25408,"Hello, how are you?"
25409,i’m fine
25410,I am a trainer. I am a fitness buff. Do you have short hair?
25411,what’s you job?
25412,I am a fitness instructor.
25413,Do you have children?
25414,I do not. I am more of a gym fanatic exercising.
25415,Hey! Do you have three sisters? Because I do.
25416,"Hi, how are you? No, I can make any number of them for myself any time I want)"
25417,I have a lot of pets.
25418,What kind of pets do you have?
25419,I have a dog. Do you have any pets?
25420,No.. but I like cats
25421,I have a lot of pets.
25422,Seriously?
25423,
25424,I have a lot of siblings.
25425,Brothers or sisters or both?))
25426,"I like to cook, do you?"
25427,Only potion)
25428,I have a lot of siblings.
25429,I am well in it
25430,What do you do for a living?
25431,People pay me when heal them
25432,I have a lot of siblings.
25433,You are boring
25434,I am not sure. I like to cook.
25435,Where do you work?
25436,I work for a local farm.
25437,That is why you have a lot of pets!
25438,I have a dog. Do you have any pets?
25439,"Hey! What's up? .
tldr: i am construction worker"
25440,"hi, nice to meet!"
25441,"nice to meet you , too . how are you ?"
25442,"not good, i want to quit my job"
25443,"oh no i'm very sorry to hear that. Also, try to guess: my favorite band ..."
25444,is imagine dragons
25445,"is aerosmith, funny you :)"
25446,"okay, i was wrong. do you like your job?"
25447,"cool , i'm scared of bees allergic . yes i do do you ? "
25448,"no, i hate car selling"
25449,"that makes more sense to me .. Also, try to guess: my favorite food ..."
25450,is paella
25451,"is mexican food, funny you :)"
25452,good choice. how old are you?
25453,i'm 24 years old . how about you ?
25454,you are so young. i'm old as world
25455,i'm 24 . do you have any hobbies ? 
25456,no. because my work is taking all my time
25457,haha . so maybe grad school is your passion ? take a true crime class ?
25458,sounds nice. I should try it
25459,it is great to go outside and pick stuff for a salad . how was your day ?
25460,not great. i want to divorce my wife
25461,i like things to go smoothly in my life . my workflow feels wrong today . uninspired .
25462,be happy dude.
25463,i am happy when i play my video games .
25464,bye
25465,"after while crocodile , not to soon baboon "
25466,Hey 
25467,heyyy
25468,I love the outdoors. Do you have a dogs?
25469,yes i have a dog
25470,I have a dog and a dog. Do you attend church every week?
25471,"yes i like praying, and i need it"
25472,"I love animals, but i have to go to the shelter for my church."
25473,because i have no job yet
25474,"I am a teacher, but i am a teacher. Are you a woman?"
25475,i looking for a new job
25476,What kind of job do you do?
25477,i m working in insurance business
25478,"I am a teacher, but i am a teacher."
25479,i li
25480,"I love to garden, and i am a teacher."
25481,in which grade u are teaching?
25482,Grade school. I am a teacher.
25483,do u love kids?
25484,I do. I have two dogs.
25485,"Hi, how is it going? "
25486,"good, how are you today"
25487,i am doing ok listening to some music trying to learn the guitar parts
25488,it's good. do you like animals
25489,yes i do i love animals
25490,do you have any pets
25491,i have  a dog named luca
25492,"luca, i love it"
25493,it is a lot of fun  to cook
25494,you like to cook then ?
25495,i cannot reach my jar of cookies
25496,OK. what have you been up to ?
25497,i tend to not be social because i work  nights
25498,what do you do for a living
25499,i work for a textile company in their customer service dept   being bi lingual is a must  
25500,allright. are you married
25501,i am currently single but looking
25502,look closer. what do you like to do
25503,i teach  drums and i play them really well
25504,teach me some day !
25505,will you maybe teach me  
25506,i wonder how was your day
25507,great   how was yours  
25508,it was quite good actually. i talked with my crush. guess what she said
25509,oh whats wrong with her  
25510,nothing wrong. she said she is in love with me.
25511,well like  me she s short and he decided he wanted to date a tall model
25512,Are you here?
25513,she's not that short. and i do not want to date a model
25514,you should tell her   life is short
25515,i will
25516,i ll too that is so cool 
25517,tell me one of your secrets
25518,lol  well ok i speak fluently in four languages and help the boy scouts
25519,Time to give me 5 stars :)
25520,wow that's amazing.
25521,it is they grow up  so fast
25522,i am going to give you 5 stars. goodbye
25523,that is nice goodbye 
25524,hello
25525,Hi how are you doing?
25526,hi
25527,Hi how are you doing?
25528,who are you?
25529,I am a weren't a good friend.
25530,what’s your hobby?
25531,I like to shop and make clothes
25532,do you have pets?
25533,I have a dog. Do you have any pets?
25534,no i don’y
25535,I have a lot of friends
25536,i like cats
25537,
25538,I have a lot of dogs.
25539,"Hi, how are you? "
25540,"hi, I'm good, what are you doing?"
25541,i m in the navy   it helps that i love swimming   and you  
25542,I quit my job to meditate
25543,do you meditate i love  to
25544,"yes. I meditate a lot, love it"
25545,do you meditate i love  to
25546,yes. let's move on. do you talk often?
25547,course     where are u from now    
25548,I'm from Brazil/ where are you from?
25549,i m from chicago   where are you from  
25550,From Brazil. nice city
25551,do you like  it where you grew up
25552,I'm deathless
25553,"Bro, i cant answer this.  Ask something different, please."
25554,okay. do you want to be a Buddhist?
25555,i ve not had <num> in a minute   i would not mind <num> too  
25556,what. okay. have a nice day
25557,i prefer the cold winters
25558,bye
25559,ok   then   bye
25560,"Hi! 
It is nice to see you 
How is your day going?"
25561,"great, whats about u?"
25562,I am doing well. Just got done with my band. Have you one older sister?
25563,"now i am walking with barnaby, thats my dog"
25564,That is cool. I am watching a movie called malibu. Do you like playing basketball?
25565,i like basketball and nascar driving
25566,I like basketball too. I am more of a basketball guy.
25567,my father is nascar driver
25568,I like basketball too. I am a huge fan of the beastie boys.
25569,"do u have animals, thats terrified you?"
25570,No i do not. I am a professional eater.
25571,i terrified of scorpions
25572,"Org, that is random. I am terrified of snakes."
25573,"yes snakes,"
25574,Snakes are cool. I like to play with them.
25575,do you have snakes at home
25576,"No, but i am allergic to cats."
25577,"Buongiorno! Such a nice day! How are you?.
Some facts about me: i am clean eater, i am cancer survivor"
25578,I am good. How about you.
25579,i'm good thanks for asking
25580,sorry to hear that you are a cancer survivor.
25581,good for her !
25582,what work do you do?
25583,"i am a first grade teacher . i love my job .. Also, try to guess: my parents were ..."
25584,I dont know. You tell me
25585,"both very athletic, funny you :)"
25586,how old are you?
25587,i am in my 20s my brother has a son . hows it going today ?
25588,I am at home today. I have nothing to do today.
25589,"ok i am also at home right now at my tiny little house. Also, try to guess: i love running ..."
25590,sorry. I cant guess. you tell me again.
25591,"and preparing for marathons, funny you :)"
25592,really. are you a good runnning?
25593,"i'm doing really well , thanks for asking . my family and i just bought a new chevrolet ."
25594,do you like drive cars?
25595,i have never given them much thought . what about you ? 
25596,i work for our local supermarket.
25597,i'm in 9th grade so i cannot yet . what do you like to do ?
25598,my favorite food is pizza with black olives.
25599,"its okay , i like music a loy , rock music ."
25600,do you like pets?
25601,"i do . i don't have any , do you ? "
25602,yes. I have
25603,"nope not yet . hope to settle down one day , but the business life has me now ."
25604,i've a cat named spook.
25605,that is awesome . my cat name is felix and my dogs name is emmy. how was your day ?
25606,"Hi! What is your name? .
I do like to talk about myself, i prefer being inside"
25607,hi what’s your name?
25608,"hi ! i am josh , from the west coast . california baby !"
25609,what’s your job?
25610,csr for a company called door dash. hows it going ? 
25611,"Buongiorno! Such a nice day! How are you?.
I do like to talk about myself, i've german shepherd dog, my husband is adopted"
25612,"halooo, i have a cat"
25613,"i used to have a calico cat , she was 21 , she passed yesterday. how are you doing tonight ?"
25614,i m sorry  for u cat
25615,"its okay i have gotten through it . my days are better except for my terrible allergies lol. Also, try to guess: i live is ..."
25616,i like watching birds from my garten
25617,"rural farming community, funny you :)"
25618,i am an animal activist
25619,"cool . my wifes a hairdress , but volunteers at animal shelters when she can"
25620,what are u doing?
25621,"i am good , just doing my nails. Also, try to guess: i like to ..."
25622,and i m sure u are younger then me
25623,"watch nhl hockey, funny you :)"
25624,"Oh, that is very informative!"
25625,I love to read.
25626,I do too
25627,I like to read
25628,But I have to work
25629,I have a job as a writer.
25630,What do you write?
25631,I write for a living.
25632,Maybe I have read something yours?
25633,I have a lot of books.
25634,getting ready for what? I am interested
25635,To have my own place
25636,"I live in the city, I live on a farm"
25637,That is very strange
25638,I think it is. I like to read.
25639,"I am little bit shy 
Tell me about yourself!"
25640,allright. i have a german shepher dog. his name is Clue. i love animals beside dogs. do you love animals too ?
25641,"I do, i have a dog named patrick. He is a bichon. Do you enjoy building houses?"
25642,"well i do, but most of that i like coloring books"
25643,"I like to collect things, but i am not a big fan of them. Are you a construction worker?"
25644,i am not. are you a construction worker ?
25645,"I am a expression worker, i am axerophthol expression worker."
25646,what is axerophthol
25647,I love to make friends and family have you 5cats?
25648,i don't have any cats i just have a dog. but i like cats so much.
25649,"I have a cat named oreo, he is my favorite."
25650,it's a great name ! tell me about you more
25651,I have never seen that. I am sure it is.
25652,tell me about yourself
25653,one kiss is all it takes don't you ever forget that.
25654,I do not think that is a good thing.
25655,i never said it's a good thing. you just make sure you remember.
25656,I think i will try that. I am not sure if i could fit right in.
25657,what do you like to do
25658,I like to surf and surf
25659,where do you surf often
25660,I am a pilot by the way
25661,wow that's awesome. i thought you were an expression worker ?
25662,"Yeah, i am a expression worker, and i am axerophthol expression worker."
25663,you are so confused in these days. which color is your favorite
25664,I am not sure what you mean
25665,what is your favorite color
25666,"Purple, i like the color red"
25667,"allright, gotta go. goodbye"
25668,"You are great  
Thank you!"
25669,"Hey!  
Tell me about yourself!"
25670,Hello
25671,"Hello, i am from the united kingdom have you an allergy to water?"
25672,"No, I don't have. Do you have?"
25673,I do not. I am a very experienced person. Are you a recluse?
25674,"No, I am not. You?"
25675,I am a professional artist.
25676,"Please, tell me something "
25677,Where are you? 
25678,"Thank you for the conversation  
It was nice to talk with you!
Goodbye! "
25679,"Hi, how is it going? "
25680,Are you here?
25681,hi
25682,hi i m sara i m a city  councilwoman what is your name
25683,I miss you 
25684,i’m julia
25685,i like that movie too   julia roberts was great
25686,Where are you?
25687,what’s your job?
25688,i live on a farm for mostly pigs   its a hard but rewarding job  
25689,where do you live?
25690,in boring ohio and you  
25691,I miss you 
25692,"I am little bit shy 
Tell me about yourself!"
25693,"whay are u shy? am never shy, i m old enough to dont say my age?"
25694,"I am not sure, i am a pretty good person, but i do not like beer though. Do you drink alcohol?"
25695,i am a very old person
25696,"I am a construction worker, and i am a construction worker."
25697,i am a animal activist
25698,I think people are a lot of work.
25699,wtaching birds is my job
25700,I am not sure what that is. I am a hippie do you hate the color pink?
25701,i dont hate pink
25702,It is indecent 
25703,pink is a great colour
25704,Yes it is. I also like to hike in the dark and cold weather.
25705,"Hello! How is your day going? .
Cut a long story short: i am a recluse"
25706,Hi! I'm eating pizza and watching film - life is great. And how is your day?
25707,"its been good , just got back from some fishing , did not catch anything today though"
25708,Greenpeace is pround with you
25709,pretty good . just leaving to go to school . 
25710,I've finished my school long ago... Now I produce music for school
25711,i adore being run . what about you ?
25712,I hate running. That's why I have a car
